coords
"34.13,-118.27"
"33.95,-118.37"
"34.16,-118.64"
"34.26,-118.49"
"33.99,-118.18"
"34.23,-118.57"
"34.1,-118.29"
"34.26,-118.52"
"34.05,-118.55"
"33.99,-118.43"
"34.27,-118.46"
"33.94,-118.29"
"34.24,-118.52"
"33.81,-118.31"
"34.22,-118.46"
"33.89,-118.28"
"33.98,-118.13"
"33.85,-118.3"
"34.1,-118.32"
"34.14,-118.53"
"34.03,-118.46"
"33.79,-118.31"
"33.98,-118.38"
"34.12,-118.39"
"34.1,-118.3"
"34.06,-118.44"
"34.22,-118.62"
"33.93,-118.24"
"34.03,-118.15"
"34.06,-118.46"
"34.29,-118.54"
"33.72,-118.33"
"34.13,-118.23"
"33.94,-118.41"
"33.94,-118.13"
"34.23,-118.34"
"34.04,-118.26"
"34.02,-118.25"
"33.87,-118.06"
"34.2,-118.57"
"34.03,-118.43"
"33.84,-118.19"
"34.12,-118.31"
"34.18,-118.4"
"33.98,-118.34"
"33.92,-118.25"
"33.8,-118.3"
"33.79,-118.24"
"34.08,-118.42"
"34.17,-118.51"
"34.32,-118.4"
"33.96,-118.16"
"34.14,-118.39"
"34.08,-118.23"
"33.95,-118.32"
"34.06,-118.4"
"34.21,-118.39"
"33.93,-118.41"
"34.11,-118.24"
"34.28,-118.48"
"34.04,-118.38"
"34.28,-118.41"
"34.15,-118.59"
"33.97,-118.27"
"34.05,-118.19"
"34.09,-118.37"
"34.0,-118.47"
"34.25,-118.28"
"34.19,-118.47"
"34.21,-118.66"
"33.92,-118.01"
"34.11,-118.4"
"33.96,-118.32"
"34.24,-118.64"
"33.79,-118.22"
"34.16,-118.43"
"34.04,-118.42"
"33.97,-118.32"
"34.09,-118.23"
"34.14,-118.22"
"34.1,-117.72"
"34.08,-118.57"
"34.12,-118.33"
"34.06,-118.11"
"34.3,-118.47"
"34.27,-118.62"
"34.25,-118.31"
"34.12,-118.35"
"34.26,-118.43"
"33.92,-118.27"
"33.94,-118.06"
"34.2,-118.39"
"34.23,-118.4"
"34.16,-118.55"
"34.05,-118.57"
"34.14,-118.27"
"34.26,-118.37"
"33.88,-118.22"
"34.07,-118.16"
"34.13,-118.51"
"33.94,-118.26"
"34.14,-118.83"
"34.16,-118.44"
"34.14,-118.49"
"34.06,-118.47"
"34.09,-118.24"
"33.95,-118.24"
"33.95,-118.25"
"34.21,-118.4"
"34.15,-118.35"
"33.77,-118.19"
"34.32,-118.45"
"33.79,-118.23"
"34.29,-118.5"
"33.8,-118.27"
"34.06,-118.54"
"34.23,-118.44"
"33.87,-118.21"
"34.13,-118.36"
"34.22,-118.49"
"34.06,-117.74"
"34.16,-118.37"
"34.05,-118.54"
"34.0,-118.25"
"34.25,-118.41"
"34.18,-118.6"
"34.03,-118.83"
"34.21,-118.44"
"34.22,-118.59"
"34.15,-118.15"
"34.27,-118.53"
"33.76,-118.25"
"33.87,-118.23"
"34.23,-118.42"
"34.01,-118.48"
"34.13,-118.46"
"34.09,-118.44"
"34.0,-118.35"
"34.02,-118.34"
"34.26,-118.5"
"34.15,-118.36"
"34.06,-118.45"
"34.21,-118.56"
"34.2,-118.66"
"34.26,-118.36"
"33.76,-118.24"
"33.82,-118.29"
"34.09,-118.43"
"34.25,-118.55"
"34.28,-118.32"
"34.24,-118.36"
"34.04,-118.48"
"34.06,-118.2"
"34.04,-118.45"
"34.21,-118.65"
"34.09,-118.36"
"34.11,-118.38"
"34.1,-118.25"
"34.29,-118.41"
"33.97,-118.37"
"33.95,-118.31"
"33.77,-118.31"
"34.12,-118.44"
"34.24,-118.29"
"34.18,-118.46"
"34.07,-118.21"
"34.25,-118.36"
"34.32,-118.46"
"34.12,-118.17"
"34.03,-118.52"
"33.98,-118.42"
"34.16,-118.5"
"34.01,-118.46"
"34.27,-118.51"
"34.02,-118.39"
"34.12,-118.4"
"34.15,-118.42"
"33.99,-118.45"
"33.78,-118.3"
"34.06,-118.48"
"34.15,-118.52"
"34.01,-118.21"
"33.98,-117.88"
"34.08,-118.24"
"33.97,-118.3"
"34.24,-118.57"
"34.22,-118.45"
"34.19,-118.43"
"34.02,-118.4"
"33.85,-118.4"
"34.28,-118.44"
"34.28,-118.39"
"34.03,-118.25"
"34.0,-118.48"
"34.07,-118.48"
"34.07,-118.46"
"33.99,-117.89"
"34.07,-118.49"
"34.25,-118.57"
"34.0,-118.18"
"34.1,-118.28"
"34.26,-118.34"
"34.04,-118.53"
"34.3,-118.5"
"34.16,-118.57"
"34.41,-118.47"
"34.14,-118.56"
"34.02,-118.1"
"34.01,-118.47"
"34.27,-118.43"
"34.05,-118.49"
"34.05,-118.51"
"34.29,-118.47"
"34.3,-118.46"
"34.26,-118.6"
"33.98,-118.28"
"34.15,-118.48"
"34.24,-118.5"
"34.12,-118.28"
"33.9,-118.3"
"34.17,-118.62"
"34.1,-118.38"
"33.98,-118.37"
"34.09,-118.41"
"33.92,-118.28"
"33.98,-118.4"
"33.85,-118.12"
"34.15,-118.27"
"33.94,-118.27"
"34.07,-118.23"
"34.12,-118.45"
"34.06,-118.39"
"34.1,-118.27"
"34.04,-118.27"
"34.28,-118.55"
"34.18,-118.45"
"33.99,-118.26"
"34.2,-118.46"
"34.2,-118.54"
"34.09,-118.4"
"34.19,-118.61"
"34.06,-118.3"
"34.21,-118.43"
"34.21,-118.2"
"34.19,-118.52"
"34.18,-118.38"
"34.03,-118.37"
"34.15,-118.62"
"34.24,-118.4"
"34.22,-118.65"
