Year,Unemployment_rate,Below high school,High school,College/associate degree,Bachelor's degree,zipcode
2014,9.2,55,0,12.3,2.6,95938
2014,22.2,9.5,46.7,6.5,0,95939
2014,8.8,0,19.4,0,0,95941
2014,16.1,53.8,48.5,7,0,95942
2014,18.3,0,46.7,5.6,0,95943
2014,0,0,0,0,0,95944
2014,10,20.8,18.4,9.2,4.5,95945
2014,15,33.6,7.4,15.9,9.2,95946
2014,7.6,15.4,21.2,3.5,8.1,95947
2014,20.3,28.1,19.8,10.1,14,95948
2014,9.6,30.2,6.5,7.9,4.7,95949
2014,11.3,0,0,0,100,95950
2014,10.5,10.6,1.4,13.5,0,95951
2014,12.7,14.6,11.2,7.7,9.9,95953
2014,21.6,38.5,30.8,8.9,4.2,95954
2014,17.1,13.5,0,28.1,0,95955
2014,31.5,0,0,47,0,95956
2014,7.3,18.5,8.3,4,0,95957
2014,13.7,31.5,21.4,10.2,12.4,95959
2014,10.9,23.1,3.4,10.8,24.3,95960
2014,16.2,20.6,17.7,12.4,9.2,95961
2014,2.1,0,0,7.2,0,95962
2014,13,11.6,15.3,9,1.8,95963
2014,15.8,17.5,18.3,9.8,12.8,95965
2014,12.7,18.1,17.2,9,7,95966
2014,20.7,23.1,6.6,18.3,37,95968
2014,11.6,6.8,14.2,10.5,5.7,95969
2014,14.7,0,15.5,14.3,42.9,95970
2014,15.3,37.5,18.9,6.3,3,95971
2014,9,9.7,7.8,8.9,7.5,95973
2014,0,0,0,0,0,95974
2014,3.5,0,0,5.9,9.4,95975
2014,2.2,0,0.5,4.7,0.8,95977
2014,0,0,0,0,0,95978
2014,3.8,0,5.6,0,9.4,95979
2014,100,0,0,100,0,95981
2014,9.9,18,10.3,10.4,1.5,95982
2014,6.9,0,38.6,0,0,95983
2014,0,0,0,0,0,95984
2014,0,0,0,0,0,95986
2014,12.1,18.3,4,7.8,3,95987
2014,11.8,9,23.7,9,1.6,95988
2014,13.1,15.1,11.3,8.2,5.8,95991
2014,11,33.2,10.7,5.8,5.1,95993
2014,12,17.9,17.4,12,5.5,96001
2014,11.3,17.6,15.9,8.6,3.8,96002
2014,10,31.8,15.4,7.7,6.7,96003
2014,0,0,0,0,0,96006
2014,12.2,16.7,10.5,9.7,11.5,96007
2014,3.9,0,0,7.3,0,96008
2014,15.5,68.2,0,0,0,96009
2014,5.7,0,9.1,5.9,0,96010
2014,27.6,0,0,0,0,96011
2014,15.2,38.4,14.6,9.4,7.2,96013
2014,0,0,0,0,0,96014
2014,28.2,0,2.5,52.3,0,96015
2014,0,0,0,0,0,96016
2014,10.7,66.7,0,13.8,0,96017
2014,13.3,11.4,19.6,9.2,5.1,96019
2014,10.5,0,6.3,12.4,8.9,96020
2014,14.9,16.8,18.6,12.4,10,96021
2014,14.4,34.1,16.1,7,3.6,96022
2014,22.9,26.8,12.9,25.5,15.4,96023
2014,14.8,0,30.9,13.6,5.5,96024
2014,20.1,14.6,19.7,24.9,20.9,96025
2014,12.3,26.7,15.2,5.7,4.2,96027
2014,8.9,10.7,0,5.2,0,96028
2014,27.6,0,66.7,0,0,96029
2014,4.8,0,13.8,0,0,96031
2014,11.2,42.4,10.2,17.2,0,96032
2014,17,40,27.3,15.2,6.5,96033
2014,44.2,33.3,11.1,73.8,0,96034
2014,13.2,20.6,23.3,10.7,0,96035
2014,100,0,100,0,0,96037
2014,23,100,23.4,0,0,96038
2014,12.1,13.6,14.8,17.2,3.8,96039
2014,9.9,18.2,0,0,0,96040
2014,13.6,22.7,21.7,12.2,5.4,96041
2014,19.3,58.8,11.5,11,19,96044
2014,0,0,0,0,0,96046
2014,24.1,63.4,12.7,28.2,5.4,96047
2014,27.9,37.1,12.4,44,0,96048
2014,84.4,100,0,100,0,96049
2014,3.3,0,10.3,0,0,96050
2014,22.1,0,32.5,20.1,23.5,96051
2014,12.7,100,12.3,9.6,25.6,96052
2014,9.8,0,85.7,0,0,96054
2014,17.6,21.6,26.9,14.1,9.6,96055
2014,9.8,0,14.1,11.1,0,96056
2014,10.3,0,30.3,0,12.8,96057
2014,9.6,14.6,0,0,3.6,96058
2014,6.1,0,13,2.9,0,96059
2014,0,0,0,0,0,96061
2014,10,0,17,10.7,4,96062
2014,3.6,0,0,0,6.9,96063
2014,13.8,10.3,13.4,13.5,14.8,96064
2014,3.5,50,0,0,0,96065
2014,8.6,0,20.8,5.4,4.3,96067
2014,0,0,0,0,0,96068
2014,20.4,22.6,34.1,20,11.6,96069
2014,66.7,0,0,100,0,96071
2014,10.8,8.6,23.8,10.3,2.4,96073
2014,26.3,0,29.4,0,0,96074
2014,12.8,30,58.3,0,0,96075
2014,81.3,0,100,0,0,96076
2014,15.3,10.7,18.7,15.5,4,96080
2014,5,0,6.6,11.4,0,96084
2014,0,0,0,0,0,96085
2014,41.8,0,0,36.4,76.9,96086
2014,0,0,0,0,0,96087
2014,13.3,0,33.8,16.3,0.6,96088
2014,25.2,25,13.8,36.7,4.7,96090
2014,18.6,40.6,30.3,6.5,5.6,96091
2014,0,0,0,0,0,96092
2014,7.5,62.7,18.4,1.9,0,96093
2014,14,6.1,1.4,18.7,5.7,96094
2014,16,0,25.5,15.9,15.6,96096
2014,16.9,30.7,30.8,10.6,2.8,96097
2014,10.6,30.5,0.3,11.7,7,96101
2014,16.9,64,14.4,18.1,9.5,96103
2014,13.1,0,21.4,24.4,0,96104
2014,22.7,100,0,0,0,96105
2014,25.6,0,45.5,0,28.9,96106
2014,6.2,0,42.6,3.8,0,96107
2014,0,0,0,0,0,96108
2014,2.6,0,0,3.3,0,96109
2014,28.2,50,0,0,60,96110
2014,0,0,0,0,0,96111
2014,25.5,50,22.2,0,26.7,96112
2014,15.9,0,28.4,6.6,9.1,96113
2014,10,25.5,12.1,5.2,3.6,96114
2014,3.2,0,0,0,5.3,96115
2014,26.4,58.3,0,0,0,96116
2014,0,0,0,0,0,96117
2014,5.2,37.5,5.2,5.5,0,96118
2014,0,0,0,0,0,96119
2014,7.3,0,20.5,3.5,3.1,96120
2014,4,0,10.6,0,0,96121
2014,21.4,7.6,25.3,22.9,11.9,96122
2014,46.7,0,100,0,0,96123
2014,0,0,0,0,0,96124
2014,0,0,0,0,0,96125
2014,7.7,0,100,0,0,96126
2014,12.9,47.4,5.1,13.1,0,96128
2014,0,0,0,0,0,96129
2014,11.8,44.8,19.2,6.5,3.6,96130
2014,10,100,0,33.3,0,96132
2014,0,0,0,0,0,96133
2014,15.6,32,10.4,13.7,0,96134
2014,0,0,0,0,0,96135
2014,0,0,0,0,0,96136
2014,24.9,20.8,47.8,18.2,12.3,96137
2014,1.6,0,0,0,3.9,96140
2014,0,0,0,0,0,96141
2014,21.4,53.6,26.7,35.2,0,96142
2014,11.5,18.1,21.4,13.1,1.3,96143
2014,6.6,0,13.8,3.3,7.9,96145
2014,9.1,0,0,6.1,19.3,96146
2014,16.2,0,0,50.4,10.1,96148
2014,12.1,12.8,11.2,11,8.8,96150
2014,0,0,0,0,0,96155
2014,8.1,6.9,11.8,9.4,6.7,96161
2014,25.6,0,37,21.2,0,97635
2015,5.8,0,0,20,0,89010
2015,13.2,2.7,40.3,0,0,89019
2015,12.9,23,10.1,14.1,0,89060
2015,6.1,21.6,11.6,0,4.9,89061
2015,11.6,34.7,29.5,4.8,6.7,89439
2015,10.8,9.2,10.1,11.3,1.5,90001
2015,13.5,9.4,14.5,15.4,1.5,90002
2015,13.2,10.5,11.3,13.9,9.7,90003
2015,10.8,10.2,9.9,12.1,8.6,90004
2015,9.3,8.5,8.6,9.2,7.6,90005
2015,12.3,9.9,11,13.3,10.4,90006
2015,13.4,13.4,10.8,12.9,10.1,90007
2015,12.5,17,17.4,10.1,5.6,90008
2015,6.7,19.6,2.1,14.9,2.9,90010
2015,9.2,6.6,8.6,10.4,11.6,90011
2015,5.5,7.5,7.9,4.8,2.9,90012
2015,15.8,41.3,46.2,20,6.9,90013
2015,13.5,24.4,17.7,23.4,6,90014
2015,9.8,8.8,8.3,13.5,5.1,90015
2015,11.3,7.6,11.9,13.5,5.4,90016
2015,7.6,7.5,3.7,9.4,3.8,90017
2015,11.6,10.6,12.5,11.8,5.8,90018
2015,9.7,9.1,8.3,10.8,6.9,90019
2015,9.5,9.1,11.9,8.8,6.4,90020
2015,15.6,11.3,36,6.6,15.4,90021
2015,12.6,10.6,10.5,15.8,5,90022
2015,9.9,8.7,9.7,10.1,13.3,90023
2015,8.5,8.3,26.3,14.6,5.4,90024
2015,6.6,6.7,2.2,8.4,5.8,90025
2015,11.7,14.3,15.9,12,7.8,90026
2015,9.8,9.2,15.6,9.4,8.2,90027
2015,11.1,6.2,18.7,10.9,8.9,90028
2015,11.5,12.5,10.8,10.6,8.9,90029
2015,11.1,11.3,9.7,7.3,7.1,90031
2015,13.4,13.2,13.8,11.2,6.9,90032
2015,11.8,9.5,13.2,9.7,4.6,90033
2015,7.5,5.3,6.2,10.4,5.7,90034
2015,8,6,3.8,8.1,6.8,90035
2015,7,25.7,7.8,7.5,6,90036
2015,12.8,10.9,11.4,16.5,10.8,90037
2015,11.2,11.8,8.6,10.1,9.6,90038
2015,7.5,8.8,5.4,7.8,6.5,90039
2015,11.9,12.9,11.9,8.3,9.1,90040
2015,7.7,11.7,9.2,10.6,3.8,90041
2015,9.9,11.7,9.3,8.5,7.3,90042
2015,14.5,16.2,17.3,12.7,7.3,90043
2015,11,9.8,12.2,9.1,8.9,90044
2015,6.9,11.8,5.4,8.8,6,90045
2015,8.1,12,6.2,10.7,6.6,90046
2015,16.3,14.3,20.6,11.9,9.3,90047
2015,7.4,16.8,4.6,9.3,6.4,90048
2015,6.2,19.1,8.2,8.9,5.6,90049
2015,12.2,0,49.7,13.6,5,90056
2015,10.4,9.1,12.8,12.6,7.3,90057
2015,10.3,5.1,0,0,18.6,90058
2015,16.2,13.5,19.7,11.2,12.6,90059
2015,14,13.9,9.8,14.2,13.8,90061
2015,11.2,10.1,11.3,8,4.3,90062
2015,13.2,13,9.9,8.6,8.5,90063
2015,5.2,19.8,10.5,10.2,3.2,90064
2015,8.2,7.4,9.5,6.3,7.3,90065
2015,8.1,5.6,10.3,8.7,7,90066
2015,5.2,0,0,13.5,2.5,90067
2015,9.7,13.6,4.4,10.2,8.8,90068
2015,8.2,5.2,12.2,8.9,6.9,90069
2015,0,0,0,0,0,90071
2015,35.7,0,12.2,54.9,0,90073
2015,7.9,0,30.1,10.8,6.4,90077
2015,0,0,0,0,0,90079
2015,13.7,0,0,0,0,90089
2015,0,0,0,0,0,90090
2015,8.4,0,0,24.9,6.5,90094
2015,0,0,0,0,0,90095
2015,10.9,9.7,11.4,8.3,7.1,90201
2015,5.9,7.4,1.7,12.5,3.7,90210
2015,7,0,0,6.8,6.3,90211
2015,9.9,11.8,15.7,12.5,8.7,90212
2015,12.3,10.1,15.4,11,3.7,90220
2015,14.3,14.5,11.5,10.8,11.4,90221
2015,13.4,10.9,12.5,11.8,6.8,90222
2015,8.3,9.4,9.4,10.6,5.6,90230
2015,5.9,16.1,5,4.4,5.5,90232
2015,5.2,5,7.2,2.3,2.5,90240
2015,7.8,7.8,8.6,6.5,5.4,90241
2015,7.9,9.2,6.4,7.8,4.6,90242
2015,6.5,8.8,7.2,6.6,5,90245
2015,10.2,10.3,12.6,9.6,5.2,90247
2015,8.2,9,5.2,7.5,7.2,90248
2015,10.5,6.7,12.5,9.1,6.6,90249
2015,8.3,6.9,8.4,7.4,5.7,90250
2015,5.5,29.7,0,11,4.8,90254
2015,11.4,10.5,11.2,11,9.4,90255
2015,7.3,4.4,6.9,7.4,7.8,90260
2015,11.3,8.9,9.4,10.8,8.1,90262
2015,2.8,0,0,0,0,90263
2015,8.7,15.2,3.3,10.8,7.4,90265
2015,4.7,1.6,3.9,7.9,3,90266
2015,8.1,7.8,6.5,6.3,5.7,90270
2015,6.2,20.6,16.5,6,4.6,90272
2015,3.3,24.5,4.8,7.9,1.6,90274
2015,4.7,17.2,6.7,3.7,3.5,90275
2015,5.5,0.8,5,8.8,3.9,90277
2015,6.8,11.3,7.6,8.9,4.8,90278
2015,12.2,11.8,12.3,10.9,8.2,90280
2015,14.6,100,15.2,17.7,9.4,90290
2015,8.5,7.3,9.3,11.9,7.5,90291
2015,6.2,21.7,15.6,5.7,5.4,90292
2015,6.7,15.1,4.8,5.5,5.8,90293
2015,12.8,13.4,9.3,13.7,9.2,90301
2015,13.4,16.1,14,9.2,11.3,90302
2015,11.8,8,12.2,12.6,8.5,90303
2015,10.4,9.8,8,12.1,7.4,90304
2015,13.7,12.7,18.4,13.5,6.9,90305
2015,10.3,62.5,8.9,13.6,8.3,90401
2015,7.7,0,44.3,8.3,5.2,90402
2015,5.8,3.5,9,15.2,4.1,90403
2015,11.3,15.1,23.9,8.2,7.3,90404
2015,8.7,16.7,15.1,9.3,5.8,90405
2015,9.6,9.7,11.8,7.6,4.4,90501
2015,8.4,17,5.6,12.4,3.6,90502
2015,6.8,18.4,5.8,6.8,5.7,90503
2015,8.7,11.1,14.6,6.3,5,90504
2015,4.7,13.8,8.2,4.6,2.5,90505
2015,0,0,0,0,0,90506
2015,7.3,6.7,7.8,8.1,4,90601
2015,7.8,9.3,8.7,6.8,3.8,90602
2015,6.8,15.8,5,7.3,2,90603
2015,7.2,9.9,9.4,6.1,2.4,90604
2015,7.3,10.8,8.8,5.4,2.6,90605
2015,8.1,6.3,5.8,10.1,3.5,90606
2015,5.1,5.5,5.8,4.6,4.8,90620
2015,6.8,9.6,5.8,6.5,4.3,90621
2015,6.9,9.1,6.4,8.3,5.1,90623
2015,5.1,8.1,4.2,5.7,3.5,90630
2015,8.6,11.3,10,6.1,6.2,90631
2015,7,12.4,9.6,6.3,2.6,90638
2015,7.5,5.8,7.4,6.8,4.9,90640
2015,8.3,8.9,8.4,8,5.4,90650
2015,9.9,11.6,10.7,8.2,6.1,90660
2015,5.1,4.5,6.8,5.4,2.8,90670
2015,9.7,9.4,17.5,5,4.6,90680
2015,5.7,3.8,10.3,4.8,5.7,90701
2015,6,4.9,11,7.1,3.6,90703
2015,5.7,18.4,0,2.3,0,90704
2015,8.9,7.9,8.2,9.1,5.4,90706
2015,9.9,11.3,10.1,11.6,5.3,90710
2015,5.9,7,5.5,6.6,3.8,90712
2015,6.5,10.4,11.5,5.6,2,90713
2015,8.1,6.8,13,5.4,5.9,90715
2015,9.2,10,9.2,12.8,2.2,90716
2015,9,13.6,12,7.8,6.9,90717
2015,6.3,13.9,8.1,4.5,4.6,90720
2015,9.5,11.1,9.6,6.2,4.7,90723
2015,11.3,14,13.4,10.1,5.8,90731
2015,9,12,4.9,6.8,6.3,90732
2015,5.3,8.9,12.1,4.5,3.5,90740
2015,11.2,0,0,9.7,0,90742
2015,6.5,0,33.3,0,0,90743
2015,9.2,8.6,7.9,5.9,7,90744
2015,11,12.6,13.1,9.5,6.4,90745
2015,14.2,14.2,22,12.2,8.1,90746
2015,0,0,0,0,0,90747
2015,7.8,17.9,6.9,9.4,3.3,90755
2015,7.8,11.5,10.9,6.5,5.4,90802
2015,8.5,0,13.3,13.1,6.4,90803
2015,9.5,8.8,9.8,9.7,5.1,90804
2015,13.6,11.3,14.6,11.4,6.3,90805
2015,11,11.7,9.4,11.8,8.6,90806
2015,7.5,15.3,7.4,4.7,4.5,90807
2015,5.4,7.3,5.7,4.8,4.4,90808
2015,11.6,9.8,15.2,9,4.4,90810
2015,11.6,9.1,9.3,11.3,11.3,90813
2015,7.4,11,11,9.7,3.8,90814
2015,6.8,7.9,16.3,7.5,2.9,90815
2015,0,0,0,0,0,90822
2015,0,0,0,0,0,90831
2015,8.1,11.3,12.3,9.2,4.9,91001
2015,6.2,2.6,6.6,8.4,5,91006
2015,6.9,14.9,8.1,10.5,2.9,91007
2015,3.3,0,0,8.6,1.4,91008
2015,9.1,5.9,9.7,9.4,6.4,91010
2015,3.9,0,5.2,4.8,2.8,91011
2015,9.3,5.6,9.2,11.3,7.2,91016
2015,7.7,7.5,5.8,12.7,2.4,91020
2015,5.6,0,14.6,3.2,5.4,91024
2015,6.4,5.3,6,7,3,91030
2015,8.3,10.9,8.7,10,3.3,91040
2015,8.8,10.4,8.6,9.4,5.2,91042
2015,0,0,0,0,0,91046
2015,7.6,9.1,4.8,10.9,5.4,91101
2015,6.8,7.6,5.6,5.7,6,91103
2015,8.9,12.6,8,8.7,6.8,91104
2015,7.4,11.4,16.9,12.7,3.8,91105
2015,6.4,6.9,7.4,6.4,5.6,91106
2015,7.8,8.2,14.2,9.7,4.6,91107
2015,4.1,13.1,1,7.1,2,91108
2015,12,12.6,10,13.6,6.6,91201
2015,8.9,13,9.1,12.1,5,91202
2015,13,15.7,9.9,10.9,14.2,91203
2015,9.9,11.8,15.3,6.4,6.9,91204
2015,12.1,10.8,12.8,10.3,9,91205
2015,11.2,6.6,13.4,14.5,7.3,91206
2015,5.5,24.5,6.5,3.3,5.3,91207
2015,4.3,6.8,11.2,4.2,2.6,91208
2015,0,0,0,0,0,91210
2015,4.3,17.5,6.5,4.2,2.8,91214
2015,6.8,11.9,4.3,10,4.9,91301
2015,6.9,0,10.1,7.7,5.2,91302
2015,7,4.8,4.3,12.1,6,91303
2015,7.8,5,8.3,7.1,6.6,91304
2015,8.3,8.9,7.2,8.8,6.6,91306
2015,7.2,1.5,6.7,8,4.7,91307
2015,7.1,12.8,8.9,6.2,4.8,91311
2015,10.2,10.9,17.1,9,6.3,91316
2015,7.7,9.1,14.8,5.5,5.5,91320
2015,9.2,12.2,5.9,7.2,5.7,91321
2015,7.8,16,9.4,6.7,4.3,91324
2015,7.8,9.5,7.6,8.6,4.4,91325
2015,5.4,5.1,8.7,6.7,3.5,91326
2015,24.3,0,0,27.1,30.2,91330
2015,11.8,11.6,11.6,9.1,6.7,91331
2015,7.3,6.4,5.3,9.4,5.4,91335
2015,8.9,10.2,8.3,9.6,2.2,91340
2015,8.6,7.5,9.9,6.7,5.3,91342
2015,10.3,13.4,8.5,8.4,7.3,91343
2015,8.2,14.7,6.5,6.1,7.6,91344
2015,8.8,12.8,8.9,8.5,3.8,91345
2015,7.6,18.6,7.4,9,3.2,91350
2015,10.2,12.3,11.8,9.5,6.2,91351
2015,9.7,10.1,11.1,7.9,5.6,91352
2015,6.9,16.5,13.9,6.7,4.3,91354
2015,6.6,0.4,5.3,8.1,5.1,91355
2015,7.5,1.4,11.3,6.3,7.2,91356
2015,7.5,10,7.6,7.6,5.6,91360
2015,8.7,0,6.8,10.9,7,91361
2015,8.6,21.5,7.9,8.7,6.6,91362
2015,7,16.3,3.1,10.1,5.4,91364
2015,6.3,17.4,3,7.8,4.1,91367
2015,0,0,0,0,0,91371
2015,7.2,0,2.4,8.6,6.4,91377
2015,6.8,0,12.1,5.4,4.9,91381
2015,9.5,16.1,9.6,7.4,4.7,91384
2015,7.8,13.8,6.4,7,5.5,91387
2015,7,9.1,9.3,8.2,2,91390
2015,9.2,11.1,8.8,11,6.3,91401
2015,12.3,11.4,14.4,7.9,7.6,91402
2015,9.1,11.4,9.5,11.1,7.9,91403
2015,10.8,8.9,12.6,10.1,7.4,91405
2015,8.3,8.6,9.1,8.3,6.4,91406
2015,10.7,16.3,12,10.9,6.3,91411
2015,8.8,4.9,9.1,11.7,7.1,91423
2015,4.9,8.6,7.4,11.5,2.4,91436
2015,11.6,30.5,10.3,8.8,9.5,91501
2015,8.7,9.7,5.9,12.1,4.6,91502
2015,8,11.7,7.1,8.5,6,91504
2015,8,12.5,9.6,6.8,6.9,91505
2015,5.4,13.5,2.7,5.7,2.8,91506
2015,10.3,9.7,17.2,11.2,6,91601
2015,10.8,30.4,9.2,12.9,8.3,91602
2015,10.3,5,16.7,8.2,9.8,91604
2015,10.4,9.8,11,9.9,8.4,91605
2015,10.7,11.2,14.6,7.8,6.7,91606
2015,12.2,1.2,14,15.7,9,91607
2015,0,0,0,0,0,91608
2015,8.4,14.5,10.7,5.4,6,91701
2015,8.3,8.3,7.6,8.3,4.7,91702
2015,11.1,11.8,11.2,9.5,5.9,91706
2015,9.9,0,0,17.5,5.2,91708
2015,8.3,11.9,10.6,6.5,5.1,91709
2015,8.8,8.8,9.8,8.5,4.8,91710
2015,7.3,15.3,12.5,8.7,4.2,91711
2015,10.6,14.3,12,7.7,6,91722
2015,8.9,9.9,8.1,8.1,2.6,91723
2015,9.6,18.3,11.5,5.4,8.4,91724
2015,9.6,14.2,9.7,9.4,7.2,91730
2015,12.5,8.8,12.6,8.9,12.1,91731
2015,11.3,7.9,12.5,9.9,7.4,91732
2015,6.2,5.4,3.8,7.5,4.8,91733
2015,7.2,10.9,12.4,6.4,3.1,91737
2015,8.1,5.8,13.2,9.9,3.9,91739
2015,10.6,14,11.6,8.4,4.9,91740
2015,7.8,3.4,11.8,7.3,4.7,91741
2015,9.3,9.3,8.6,5.7,9,91744
2015,6.4,10.2,7.1,5.9,3.7,91745
2015,11.2,7.2,10.8,8,11.7,91746
2015,5.3,3.2,5.8,6.7,3.3,91748
2015,6.7,10.7,8.2,7,3.1,91750
2015,11.7,14,11.1,10.4,6.3,91752
2015,6.9,13.1,9,7.7,3.4,91754
2015,11.6,16.4,10.9,14.2,6.3,91755
2015,3,0,31.6,0,0,91759
2015,9.6,12,11,7.5,4.5,91761
2015,10.6,13.7,7.9,9.8,5.6,91762
2015,8.2,11,10.3,4.6,5.2,91763
2015,10.2,10.8,9.9,7.5,7.6,91764
2015,8,8.3,12.4,9.2,5.3,91765
2015,10.8,9.9,10.2,8.3,5.9,91766
2015,11.3,10.7,12.9,11.3,5.4,91767
2015,12.5,13.3,11.5,12.8,5.5,91768
2015,10.5,10.8,11.5,10.3,4.2,91770
2015,7.5,23.4,6.9,9.8,3.1,91773
2015,5,0.8,6.9,7,4.1,91775
2015,7.4,9.6,10,3.7,5.3,91776
2015,7.3,6,5.6,10.3,3.5,91780
2015,5.1,5.5,4.9,2.3,6.5,91784
2015,7.1,8.8,7.4,5.9,5.4,91786
2015,7.6,9.6,12,5.6,6.2,91789
2015,11,14.7,13,9.4,5.5,91790
2015,10.1,14.2,10.9,12,4.2,91791
2015,11.1,13.5,8.2,8.7,8.3,91792
2015,6.8,7.5,7.1,8.3,4,91801
2015,5.9,7.1,6.3,7,3.4,91803
2015,5.6,14.8,6.7,7.2,2,91901
2015,7.8,6.2,8.8,7.6,5.8,91902
2015,6,0,3.4,0,50,91905
2015,21.3,17.6,23.8,6.3,15.5,91906
2015,11.1,12.8,12.7,9.5,6.7,91910
2015,13,17.2,9.8,11.4,6.6,91911
2015,5.6,6.5,12,4.4,3.9,91913
2015,4.1,0,7.8,3.8,3.1,91914
2015,6.6,20.9,4.2,2.8,4.9,91915
2015,15,31.6,11.6,15.8,7.5,91916
2015,0,0,0,0,0,91917
2015,12.6,0,25.2,0,0,91931
2015,11.4,13.6,10.5,13,8.1,91932
2015,0,0,0,0,0,91934
2015,6.1,9.3,12.5,4.4,2.9,91935
2015,8.3,7.2,11.8,7.6,5,91941
2015,6.7,8.8,12.7,6.5,3.8,91942
2015,10.8,14.6,10.5,7.6,4.8,91945
2015,0,0,0,0,0,91948
2015,11,10.1,7.7,8.3,13.8,91950
2015,7.6,0,0,4.3,13.1,91962
2015,15.8,15,51.3,12.8,0,91963
2015,11,9.9,11.7,11.3,4,91977
2015,12,0,15.8,12.8,2.4,91978
2015,0,0,0,0,0,91980
2015,9.6,13.8,13.1,10.3,4.1,92003
2015,19.4,0,7.1,21.9,44.8,92004
2015,4.5,8.9,3.5,7.3,1.6,92007
2015,7.2,15.5,10.1,10.5,3.4,92008
2015,6.9,8.2,17.1,6.7,5.4,92009
2015,8.7,14.4,12.3,10.7,5.5,92010
2015,5.8,19.2,10.8,5.7,4.5,92011
2015,3.1,0,0,8.7,2.4,92014
2015,10.2,15.3,9.1,9,8.5,92019
2015,12.8,16.9,14.5,10.8,8.6,92020
2015,10.8,16,14.6,7.3,3.7,92021
2015,7.3,10.5,13.8,9,4,92024
2015,8.6,6.6,7.7,10,5.1,92025
2015,5.5,7,4.2,4.3,5.8,92026
2015,8,9.3,6.6,8,3.6,92027
2015,7.7,5.9,6.9,9.3,7.1,92028
2015,5.8,2.2,5.9,11,3.5,92029
2015,11.7,7.6,12.4,21.8,7.3,92036
2015,5.4,6.7,7,6.7,4,92037
2015,9.4,12,12.5,8.3,3.7,92040
2015,7.1,8.8,8.4,7.8,4.5,92054
2015,0,0,0,0,0,92055
2015,7.4,8.6,8.1,7.5,5.9,92056
2015,8,10.3,8.1,7.9,5.4,92057
2015,10.9,7.2,5.7,8.7,9.2,92058
2015,15.1,13.8,18.1,11.1,8.6,92059
2015,0,0,0,0,0,92060
2015,18.9,8,23.6,6.4,23.6,92061
2015,5.4,8.9,5.1,5.8,4,92064
2015,8.2,7.7,6.1,10.5,5.4,92065
2015,17.9,0,0,36.6,0,92066
2015,3,20,0,0,2.9,92067
2015,5.5,4.2,7.5,5.1,4.2,92069
2015,15.5,4.5,17.1,17.5,5.5,92070
2015,8,12.2,9.3,7,5,92071
2015,5.3,5.4,14.8,5.8,3.3,92075
2015,4.5,4.4,3,5.8,4,92078
2015,7.5,14.7,6.5,6.2,9,92081
2015,7.1,2.7,13.4,6.7,4.1,92082
2015,4.7,2,7.3,3.4,3.5,92083
2015,6.5,3.1,7.1,5.5,3.6,92084
2015,19.2,0,35.3,16.7,6.9,92086
2015,7.6,0,0,0,11.3,92091
2015,7.1,39.2,10.2,11.6,3.2,92101
2015,9,6.2,8,9.5,5.3,92102
2015,5.1,8.6,4.2,9.4,3.9,92103
2015,7.3,8.9,11.9,6.3,5.1,92104
2015,11,11.2,10.2,8.7,8.3,92105
2015,7,9.9,8.6,9.9,4.2,92106
2015,7.7,40.2,7.3,9.8,4.3,92107
2015,6.3,0,9.7,3.7,7,92108
2015,5.4,0,13.2,7.7,4.3,92109
2015,5.8,5.3,10.3,7.2,2.9,92110
2015,7.6,8.1,12.2,7.9,4.4,92111
2015,15.6,13.5,15.2,9.1,10.2,92113
2015,13.4,11,13.1,10.4,6.8,92114
2015,9.9,11.5,11.2,11,6,92115
2015,7.3,15.9,10.8,7.8,4.8,92116
2015,7.6,11.5,11.1,8.8,4.4,92117
2015,5.8,1.3,6.7,5.5,5.3,92118
2015,6.6,8.6,3,6.6,6.1,92119
2015,6.2,0,3.2,5.1,6.3,92120
2015,4.3,0,8.5,2,4.2,92121
2015,4.4,0,12.7,6.6,3.7,92122
2015,7.3,12.4,9,9.1,3.5,92123
2015,6.2,1.7,10.6,6.4,4.7,92124
2015,7.4,10.3,7.9,7.6,5.4,92126
2015,3.9,0,2.2,2.7,3.6,92127
2015,4.9,11.7,12,5,3.9,92128
2015,6,7.7,6.7,7.3,4,92129
2015,5.4,25,7.4,7.5,4.1,92130
2015,4.5,4.5,2.1,5.6,3.4,92131
2015,0,0,0,0,0,92132
2015,0,0,0,0,0,92134
2015,0,0,0,0,0,92135
2015,10,14.5,12.2,9.7,3.4,92139
2015,0,0,0,0,0,92140
2015,0.7,0,0,0,1.2,92145
2015,0,0,0,0,0,92147
2015,11.4,12.4,10.6,7.9,6.5,92154
2015,0,0,0,0,0,92155
2015,16.2,19.1,11.4,11.2,7.2,92173
2015,13.4,12.9,12.3,13.7,4,92201
2015,8.1,7.8,8,12.8,2.6,92203
2015,11.7,0,0,10.3,12,92210
2015,10.8,26,12.7,5.9,5.6,92211
2015,13.1,15.3,13.2,11.2,4.1,92220
2015,0,0,0,0,0,92222
2015,7.7,15.2,8.6,6.3,3.4,92223
2015,14.6,19.9,14.2,10.1,0,92225
2015,20.3,29.3,24.3,14.8,3.7,92227
2015,26.5,51.7,18.6,16.7,21.2,92230
2015,17.6,16.9,8.9,17.5,16.2,92231
2015,19.6,8.6,17.6,17.3,0,92233
2015,10,10,11.2,9,4.6,92234
